time,EstimatedRemainingTimeContext,SimulationLeftNumber,SimulationElapsedTime,NotFinishedOnTime,MinimumCoresContext,NotFinished,WillFinishTooSoonContext,NotFinishedOnTimeContext,MinimumCores,ETPercentile,RemainingSimulationTimeMetric,TotalCores
1613125837,8250.0,null,null,null,null,null,null,null,null,null,null,null
1613125867,8240.625,null,null,null,null,null,null,null,null,null,null,null
1613125897,8240.625,null,null,null,null,null,null,null,null,null,null,null
1613125927,8231.25,null,null,null,null,null,null,null,null,null,null,null
1613125957,8231.25,null,null,null,null,null,null,null,null,null,null,null
1613125987,8231.25,null,null,null,null,null,null,null,null,null,null,null
1613126017,8221.875,null,null,null,null,null,null,null,null,null,null,null
1613126047,8221.875,null,null,null,null,null,null,null,null,null,null,null
1613126077,8221.875,null,null,null,null,null,null,null,null,null,null,null
1613126107,8212.5,null,null,null,null,null,null,null,null,null,null,null
1613126137,8212.5,null,null,null,null,null,null,null,null,null,null,null
1613126167,8322.0,null,null,null,null,null,null,null,null,null,null,null
1613126197,8312.5,null,null,null,null,null,null,null,null,null,null,null
1613126227,8312.5,null,null,null,null,null,null,null,null,null,null,null
1613126257,8303.0,null,null,null,null,null,null,null,null,null,null,null
1613126287,8303.0,null,null,null,null,null,null,null,null,null,null,null
1613126317,8303.0,null,null,null,null,null,null,null,null,null,null,null
1613126347,8293.5,null,null,null,null,null,null,null,null,null,null,null
1613126377,8293.5,null,null,null,null,null,null,null,null,null,null,null
1613126407,8293.5,null,null,null,null,null,null,null,null,null,null,null
1613126437,8284.0,null,null,null,null,null,null,null,null,null,null,null
1613126467,8284.0,null,null,null,null,null,null,null,null,null,null,null
1613126497,8274.5,null,null,null,null,null,null,null,null,null,null,null
1613126527,8274.5,null,null,null,null,null,null,null,null,null,null,null
1613126557,8274.5,null,null,null,null,null,null,null,null,null,null,null
1613126587,8255.5,null,null,null,null,null,null,null,null,null,null,null
1613126617,8029.0,null,null,null,null,null,null,null,null,null,null,null
1613126647,8029.0,null,null,null,null,null,null,null,null,null,null,null
1613126677,8029.0,null,null,null,null,null,null,null,null,null,null,null
1613126707,7911.375,null,null,null,null,null,null,null,null,null,null,null
1613126737,7911.375,null,null,null,null,null,null,null,null,null,null,null
1613126767,7911.375,null,null,null,null,null,null,null,null,null,null,null
1613126797,7902.25,null,null,null,null,null,null,null,null,null,null,null
1613126827,7902.25,null,null,null,null,null,null,null,null,null,null,null
1613126857,8010.5,null,null,null,null,null,null,null,null,null,null,null
1613126887,8001.25,null,null,null,null,null,null,null,null,null,null,null
1613126917,8001.25,null,null,null,null,null,null,null,null,null,null,null
1613126947,7992.0,null,null,null,null,null,null,null,null,null,null,null
1613126977,7992.0,null,null,null,null,null,null,null,null,null,null,null
1613127007,7992.0,null,null,null,null,null,null,null,null,null,null,null
1613127037,7982.75,null,null,null,null,null,null,null,null,null,null,null
1613127067,7982.75,null,null,null,null,null,null,null,null,null,null,null
1613127097,7982.75,null,null,null,null,null,null,null,null,null,null,null
1613127127,7973.5,null,null,null,null,null,null,null,null,null,null,null
1613127157,7973.5,null,null,null,null,null,null,null,null,null,null,null
1613127187,8081.25,null,null,null,null,null,null,null,null,null,null,null
1613127217,8071.875,null,null,null,null,null,null,null,null,null,null,null
1613127247,8071.875,null,null,null,null,null,null,null,null,null,null,null
1613127277,8062.5,null,null,null,null,null,null,null,null,null,null,null
1613127307,8062.5,null,null,null,null,null,null,null,null,null,null,null
1613127337,8062.5,null,null,null,null,null,null,null,null,null,null,null
1613127367,8053.125,null,null,null,null,null,null,null,null,null,null,null
1613127397,8053.125,null,null,null,null,null,null,null,null,null,null,null
1613127427,8053.125,null,null,null,null,null,null,null,null,null,null,null
1613127457,8043.75,null,null,null,null,null,null,null,null,null,null,null
1613127487,8043.75,null,null,null,null,null,null,null,null,null,null,null
1613127517,8043.75,null,null,null,null,null,null,null,null,null,null,null
1613127547,8034.375,null,null,null,null,null,null,null,null,null,null,null
1613127577,8034.375,null,null,null,null,null,null,null,null,null,null,null
1613127607,8025.0,null,null,null,null,null,null,null,null,null,null,null
1613127637,8025.0,null,null,null,null,null,null,null,null,null,null,null
1613127667,8025.0,null,null,null,null,null,null,null,null,null,null,null
1613127697,8122.5,null,null,null,null,null,null,null,null,null,null,null
1613127727,8122.5,null,null,null,null,null,null,null,null,null,null,null
1613127757,8122.5,null,null,null,null,null,null,null,null,null,null,null
1613127787,8113.0,null,null,null,null,null,null,null,null,null,null,null
1613127817,8113.0,null,null,null,null,null,null,null,null,null,null,null
1613127847,8113.0,null,null,null,null,null,null,null,null,null,null,null
1613127877,8103.5,null,null,null,null,null,null,null,null,null,null,null
1613127907,8103.5,null,null,null,null,null,null,null,null,null,null,null
1613127937,8094.0,null,null,null,null,null,null,null,null,null,null,null
1613127967,8094.0,null,null,null,null,null,null,null,null,null,null,null
1613127997,8094.0,null,null,null,null,null,null,null,null,null,null,null
1613128027,8084.5,null,null,null,null,null,null,null,null,null,null,null
1613128057,8084.5,null,null,null,null,null,null,null,null,null,null,null
1613128087,8084.5,null,null,null,null,null,null,null,null,null,null,null
1613128117,8075.0,null,null,null,null,null,null,null,null,null,null,null
1613128147,8075.0,null,null,null,null,null,null,null,null,null,null,null
1613128177,8075.0,null,null,null,null,null,null,null,null,null,null,null
1613128207,8065.5,null,null,null,null,null,null,null,null,null,null,null
1613128237,8065.5,null,null,null,null,null,null,null,null,null,null,null
1613128267,8065.5,null,null,null,null,null,null,null,null,null,null,null
1613128297,8056.0,null,null,null,null,null,null,null,null,null,null,null
1613128327,8056.0,null,null,null,null,null,null,null,null,null,null,null
1613128357,8152.375,null,null,null,null,null,null,null,null,null,null,null
1613128387,8152.375,null,null,null,null,null,null,null,null,null,null,null
1613128417,8152.375,null,null,null,null,null,null,null,null,null,null,null
1613128447,8142.75,null,null,null,null,null,null,null,null,null,null,null
1613128477,8142.75,null,null,null,null,null,null,null,null,null,null,null
1613128507,8142.75,null,null,null,null,null,null,null,null,null,null,null
1613128537,8133.125,null,null,null,null,null,null,null,null,null,null,null
1613128567,8133.125,null,null,null,null,null,null,null,null,null,null,null
1613128597,8133.125,null,null,null,null,null,null,null,null,null,null,null
1613128627,8123.5,null,null,null,null,null,null,null,null,null,null,null
1613128657,8123.5,null,null,null,null,null,null,null,null,null,null,null
1613128687,8113.875,null,null,null,null,null,null,null,null,null,null,null
1613128717,8113.875,null,null,null,null,null,null,null,null,null,null,null
1613128747,8113.875,null,null,null,null,null,null,null,null,null,null,null
1613128777,8104.25,null,null,null,null,null,null,null,null,null,null,null
1613128807,8104.25,null,null,null,null,null,null,null,null,null,null,null
1613128837,8104.25,null,null,null,null,null,null,null,null,null,null,null
1613128867,8094.625,null,null,null,null,null,null,null,null,null,null,null
1613128897,8094.625,null,null,null,null,null,null,null,null,null,null,null
1613128927,7970.5,null,null,null,null,null,null,null,null,null,null,null
1613128957,7961.0,null,null,null,null,null,null,null,null,null,null,null
1613128987,7846.875,null,null,null,null,null,null,null,null,null,null,null
1613129017,7846.875,null,null,null,null,null,null,null,null,null,null,null
1613129047,7846.875,null,null,null,null,null,null,null,null,null,null,null
1613129077,7733.0,null,null,null,null,null,null,null,null,null,null,null
1613129107,7733.0,null,null,null,null,null,null,null,null,null,null,null
1613129137,7733.0,null,null,null,null,null,null,null,null,null,null,null
1613129167,7723.75,null,null,null,null,null,null,null,null,null,null,null
1613129197,7723.75,null,null,null,null,null,null,null,null,null,null,null
1613129227,7818.75,null,null,null,null,null,null,null,null,null,null,null
1613129257,7818.75,null,null,null,null,null,null,null,null,null,null,null
1613129287,7818.75,null,null,null,null,null,null,null,null,null,null,null
1613129317,7809.375,null,null,null,null,null,null,null,null,null,null,null
1613129347,7809.375,null,null,null,null,null,null,null,null,null,null,null
1613129377,7809.375,null,null,null,null,null,null,null,null,null,null,null
1613129407,7800.0,null,null,null,null,null,null,null,null,null,null,null
1613129437,7800.0,null,null,null,null,null,null,null,null,null,null,null
1613129467,7800.0,null,null,null,null,null,null,null,null,null,null,null
1613129497,7790.625,null,null,null,null,null,null,null,null,null,null,null
1613129527,7790.625,null,null,null,null,null,null,null,null,null,null,null
1613129557,7781.25,null,null,null,null,null,null,null,null,null,null,null
1613129587,7781.25,null,null,null,null,null,null,null,null,null,null,null
1613129617,7781.25,null,null,null,null,null,null,null,null,null,null,null
1613129647,7771.875,null,null,null,null,null,null,null,null,null,null,null
1613129677,7771.875,null,null,null,null,null,null,null,null,null,null,null
1613129707,7771.875,null,null,null,null,null,null,null,null,null,null,null
1613129737,7762.5,null,null,null,null,null,null,null,null,null,null,null
1613129767,7762.5,null,null,null,null,null,null,null,null,null,null,null
1613129797,7762.5,null,null,null,null,null,null,null,null,null,null,null
1613129827,7753.125,null,null,null,null,null,null,null,null,null,null,null
1613129857,7753.125,null,null,null,null,null,null,null,null,null,null,null
1613129887,7743.75,null,null,null,null,null,null,null,null,null,null,null
1613129917,7743.75,null,null,null,null,null,null,null,null,null,null,null
1613129947,7743.75,null,null,null,null,null,null,null,null,null,null,null
1613129977,7734.375,null,null,null,null,null,null,null,null,null,null,null
1613130007,7734.375,null,null,null,null,null,null,null,null,null,null,null
1613130037,7734.375,null,null,null,null,null,null,null,null,null,null,null
1613130067,7828.0,null,null,null,null,null,null,null,null,null,null,null
1613130097,7828.0,null,null,null,null,null,null,null,null,null,null,null
1613130127,7828.0,null,null,null,null,null,null,null,null,null,null,null
1613130157,7818.5,null,null,null,null,null,null,null,null,null,null,null
1613130187,7818.5,null,null,null,null,null,null,null,null,null,null,null
1613130217,7809.0,null,null,null,null,null,null,null,null,null,null,null
1613130247,7809.0,null,null,null,null,null,null,null,null,null,null,null
1613130277,7809.0,null,null,null,null,null,null,null,null,null,null,null
1613130307,7799.5,null,null,null,null,null,null,null,null,null,null,null
1613130337,7799.5,null,null,null,null,null,null,null,null,null,null,null
1613130367,7799.5,null,null,null,null,null,null,null,null,null,null,null
1613130397,7790.0,null,null,null,null,null,null,null,null,null,null,null
1613130427,7790.0,null,null,null,null,null,null,null,null,null,null,null
1613130457,7790.0,null,null,null,null,null,null,null,null,null,null,null
1613130487,7780.5,null,null,null,null,null,null,null,null,null,null,null
1613130517,7780.5,null,null,null,null,null,null,null,null,null,null,null
1613130547,7771.0,null,null,null,null,null,null,null,null,null,null,null
1613130577,7771.0,null,null,null,null,null,null,null,null,null,null,null
1613130607,7771.0,null,null,null,null,null,null,null,null,null,null,null
1613130637,7761.5,null,null,null,null,null,null,null,null,null,null,null
1613130667,7761.5,null,null,null,null,null,null,null,null,null,null,null
1613130697,7761.5,null,null,null,null,null,null,null,null,null,null,null
1613130727,7752.0,null,null,null,null,null,null,null,null,null,null,null
1613130757,7752.0,null,null,null,null,null,null,null,null,null,null,null
1613130787,7752.0,null,null,null,null,null,null,null,null,null,null,null
1613130817,7742.5,null,null,null,null,null,null,null,null,null,null,null
1613130847,7742.5,null,null,null,null,null,null,null,null,null,null,null
1613130877,7733.0,null,null,null,null,null,null,null,null,null,null,null
1613130907,7733.0,null,null,null,null,null,null,null,null,null,null,null
1613130937,7733.0,null,null,null,null,null,null,null,null,null,null,null
1613130967,7723.5,null,null,null,null,null,null,null,null,null,null,null
1613130997,7723.5,null,null,null,null,null,null,null,null,null,null,null
1613131027,7723.5,null,null,null,null,null,null,null,null,null,null,null
1613131057,7714.0,null,null,null,null,null,null,null,null,null,null,null
1613131087,7714.0,null,null,null,null,null,null,null,null,null,null,null
1613131117,7714.0,null,null,null,null,null,null,null,null,null,null,null
1613131147,7805.875,null,null,null,null,null,null,null,null,null,null,null
1613131177,7805.875,null,null,null,null,null,null,null,null,null,null,null
1613131207,7685.5,null,null,null,null,null,null,null,null,null,null,null
1613131237,7666.5,null,null,null,null,null,null,null,null,null,null,null
1613131267,7455.5,null,null,null,null,null,null,null,null,null,null,null
1613131297,7455.5,null,null,null,null,null,null,null,null,null,null,null
1613131327,7455.5,null,null,null,null,null,null,null,null,null,null,null
1613131357,7446.25,null,null,null,null,null,null,null,null,null,null,null
1613131387,7446.25,null,null,null,null,null,null,null,null,null,null,null
1613131417,7446.25,null,null,null,null,null,null,null,null,null,null,null
1613131447,7437.0,null,null,null,null,null,null,null,null,null,null,null
1613131477,7437.0,null,null,null,null,null,null,null,null,null,null,null
1613131507,7427.75,null,null,null,null,null,null,null,null,null,null,null
1613131537,7427.75,null,null,null,null,null,null,null,null,null,null,null
1613131567,7427.75,null,null,null,null,null,null,null,null,null,null,null
1613131597,7418.5,null,null,null,null,null,null,null,null,null,null,null
1613131627,7418.5,null,null,null,null,null,null,null,null,null,null,null
1613131657,7418.5,null,null,null,null,null,null,null,null,null,null,null
1613131687,7409.25,null,null,null,null,null,null,null,null,null,null,null
1613131717,7409.25,null,null,null,null,null,null,null,null,null,null,null
1613131747,7409.25,null,null,null,null,null,null,null,null,null,null,null
1613131777,7400.0,null,null,null,null,null,null,null,null,null,null,null
1613131807,7400.0,null,null,null,null,null,null,null,null,null,null,null
1613131837,7500.0,null,null,null,null,null,null,null,null,null,null,null
1613131867,7490.625,null,null,null,null,null,null,null,null,null,null,null
1613131897,7490.625,null,null,null,null,null,null,null,null,null,null,null
1613131927,7481.25,null,null,null,null,null,null,null,null,null,null,null
1613131957,7481.25,null,null,null,null,null,null,null,null,null,null,null
1613131987,7481.25,null,null,null,null,null,null,null,null,null,null,null
1613132017,7471.875,null,null,null,null,null,null,null,null,null,null,null
1613132047,7471.875,null,null,null,null,null,null,null,null,null,null,null
1613132077,7471.875,null,null,null,null,null,null,null,null,null,null,null
1613132107,7462.5,null,null,null,null,null,null,null,null,null,null,null
1613132137,7462.5,null,null,null,null,null,null,null,null,null,null,null
1613132167,7462.5,null,null,null,null,null,null,null,null,null,null,null
1613132197,7453.125,null,null,null,null,null,null,null,null,null,null,null
1613132227,7453.125,null,null,null,null,null,null,null,null,null,null,null
1613132257,7453.125,null,null,null,null,null,null,null,null,null,null,null
1613132287,7443.75,null,null,null,null,null,null,null,null,null,null,null
1613132317,7443.75,null,null,null,null,null,null,null,null,null,null,null
1613132347,7434.375,null,null,null,null,null,null,null,null,null,null,null
1613132377,7434.375,null,null,null,null,null,null,null,null,null,null,null
1613132407,7434.375,null,null,null,null,null,null,null,null,null,null,null
1613132437,7425.0,null,null,null,null,null,null,null,null,null,null,null
1613132467,7425.0,null,null,null,null,null,null,null,null,null,null,null
1613132497,7425.0,null,null,null,null,null,null,null,null,null,null,null
1613132527,7415.625,null,null,null,null,null,null,null,null,null,null,null
1613132557,7415.625,null,null,null,null,null,null,null,null,null,null,null
1613132587,7415.625,null,null,null,null,null,null,null,null,null,null,null
1613132617,7406.25,null,null,null,null,null,null,null,null,null,null,null
1613132647,7406.25,null,null,null,null,null,null,null,null,null,null,null
1613132677,7396.875,null,null,null,null,null,null,null,null,null,null,null
1613132707,7396.875,null,null,null,null,null,null,null,null,null,null,null
1613132737,7396.875,null,null,null,null,null,null,null,null,null,null,null
1613132767,7387.5,null,null,null,null,null,null,null,null,null,null,null
1613132797,7387.5,null,null,null,null,null,null,null,null,null,null,null
1613132827,7387.5,null,null,null,null,null,null,null,null,null,null,null
1613132857,7378.125,null,null,null,null,null,null,null,null,null,null,null
1613132887,7378.125,null,null,null,null,null,null,null,null,null,null,null
1613132917,7378.125,null,null,null,null,null,null,null,null,null,null,null
1613132947,7368.75,null,null,null,null,null,null,null,null,null,null,null
1613132977,7368.75,null,null,null,null,null,null,null,null,null,null,null
1613133007,7359.375,null,null,null,null,null,null,null,null,null,null,null
1613133037,7359.375,null,null,null,null,null,null,null,null,null,null,null
1613133067,7359.375,null,null,null,null,null,null,null,null,null,null,null
1613133097,7448.0,null,null,null,null,null,null,null,null,null,null,null
1613133127,7448.0,null,null,null,null,null,null,null,null,null,null,null
1613133157,7448.0,null,null,null,null,null,null,null,null,null,null,null
1613133187,7438.5,null,null,null,null,null,null,null,null,null,null,null
1613133217,7438.5,null,null,null,null,null,null,null,null,null,null,null
1613133247,7438.5,null,null,null,null,null,null,null,null,null,null,null
1613133277,7429.0,null,null,null,null,null,null,null,null,null,null,null
1613133307,7429.0,null,null,null,null,null,null,null,null,null,null,null
1613133337,7429.0,null,null,null,null,null,null,null,null,null,null,null
1613133367,7419.5,null,null,null,null,null,null,null,null,null,null,null
1613133397,7419.5,null,null,null,null,null,null,null,null,null,null,null
1613133427,7178.0,null,null,null,null,null,null,null,null,null,null,null
1613133457,7178.0,null,null,null,null,null,null,null,null,null,null,null
1613133487,7071.875,null,null,null,null,null,null,null,null,null,null,null
1613133517,7071.875,null,null,null,null,null,null,null,null,null,null,null
1613133547,7071.875,null,null,null,null,null,null,null,null,null,null,null
1613133577,7062.75,null,null,null,null,null,null,null,null,null,null,null
1613133607,7062.75,null,null,null,null,null,null,null,null,null,null,null
1613133637,7053.625,null,null,null,null,null,null,null,null,null,null,null
1613133667,7053.625,null,null,null,null,null,null,null,null,null,null,null
1613133697,7053.625,null,null,null,null,null,null,null,null,null,null,null
1613133727,7044.5,null,null,null,null,null,null,null,null,null,null,null
1613133757,7044.5,null,null,null,null,null,null,null,null,null,null,null
1613133787,7044.5,null,null,null,null,null,null,null,null,null,null,null
1613133817,7035.375,null,null,null,null,null,null,null,null,null,null,null
1613133847,7035.375,null,null,null,null,null,null,null,null,null,null,null
1613133877,7035.375,null,null,null,null,null,null,null,null,null,null,null
1613133907,7026.25,null,null,null,null,null,null,null,null,null,null,null
1613133937,7026.25,null,null,null,null,null,null,null,null,null,null,null
1613133967,7113.25,null,null,null,null,null,null,null,null,null,null,null
1613133997,7113.25,null,null,null,null,null,null,null,null,null,null,null
1613134027,7113.25,null,null,null,null,null,null,null,null,null,null,null
1613134057,7104.0,null,null,null,null,null,null,null,null,null,null,null
1613134087,7104.0,null,null,null,null,null,null,null,null,null,null,null
1613134117,7104.0,null,null,null,null,null,null,null,null,null,null,null
1613134147,7104.0,null,null,null,null,null,null,null,null,null,null,null
1613134177,7104.0,null,null,null,null,null,null,null,null,null,null,null
1613134207,7094.75,null,null,null,null,null,null,null,null,null,null,null
1613134237,7094.75,null,null,null,null,null,null,null,null,null,null,null
1613134267,7094.75,null,null,null,null,null,null,null,null,null,null,null
1613134297,7094.75,null,null,null,null,null,null,null,null,null,null,null
1613134327,7094.75,null,null,null,null,null,null,null,null,null,null,null
1613134357,7085.5,null,null,null,null,null,null,null,null,null,null,null
1613134387,7085.5,null,null,null,null,null,null,null,null,null,null,null
1613134417,7085.5,null,null,null,null,null,null,null,null,null,null,null
1613134447,7085.5,null,null,null,null,null,null,null,null,null,null,null
1613134477,7085.5,null,null,null,null,null,null,null,null,null,null,null
1613134507,7085.5,null,null,null,null,null,null,null,null,null,null,null
1613134537,7171.875,null,null,null,null,null,null,null,null,null,null,null
1613134567,7171.875,null,null,null,null,null,null,null,null,null,null,null
1613134597,7171.875,null,null,null,null,null,null,null,null,null,null,null
1613134627,7171.875,null,null,null,null,null,null,null,null,null,null,null
1613134657,7171.875,null,null,null,null,null,null,null,null,null,null,null
1613134687,7267.5,null,null,null,null,null,null,null,null,null,null,null
1613134717,7258.0,null,null,null,null,null,null,null,null,null,null,null
1613134747,7258.0,null,null,null,null,null,null,null,null,null,null,null
1613134777,7258.0,null,null,null,null,null,null,null,null,null,null,null
1613134807,7258.0,null,null,null,null,null,null,null,null,null,null,null
1613134837,7258.0,null,null,null,null,null,null,null,null,null,null,null
1613134867,7248.5,null,null,null,null,null,null,null,null,null,null,null
1613134897,7248.5,null,null,null,null,null,null,null,null,null,null,null
1613134927,7248.5,null,null,null,null,null,null,null,null,null,null,null
1613134957,7248.5,null,null,null,null,null,null,null,null,null,null,null
1613134987,7248.5,null,null,null,null,null,null,null,null,null,null,null
1613135017,7248.5,null,null,null,null,null,null,null,null,null,null,null
1613135047,7334.25,null,null,null,null,null,null,null,null,null,null,null
1613135077,7334.25,null,null,null,null,null,null,null,null,null,null,null
1613135107,7334.25,null,null,null,null,null,null,null,null,null,null,null
1613135137,7334.25,null,null,null,null,null,null,null,null,null,null,null
1613135167,7334.25,null,null,null,null,null,null,null,null,null,null,null
1613135197,7429.5,null,null,null,null,null,null,null,null,null,null,null
1613135227,7419.75,null,null,null,null,null,null,null,null,null,null,null
1613135257,7419.75,null,null,null,null,null,null,null,null,null,null,null
1613135287,7419.75,null,null,null,null,null,null,null,null,null,null,null
1613135317,7419.75,null,null,null,null,null,null,null,null,null,null,null
1613135347,7419.75,null,null,null,null,null,null,null,null,null,null,null
1613135377,7410.0,null,null,null,null,null,null,null,null,null,null,null
1613135407,7410.0,null,null,null,null,null,null,null,null,null,null,null
1613135437,7410.0,null,null,null,null,null,null,null,null,null,null,null
1613135467,7410.0,null,null,null,null,null,null,null,null,null,null,null
1613135497,7410.0,null,null,null,null,null,null,null,null,null,null,null
1613135527,7410.0,null,null,null,null,null,null,null,null,null,null,null
1613135557,7495.125,null,null,null,null,null,null,null,null,null,null,null
1613135587,7495.125,null,null,null,null,null,null,null,null,null,null,null
1613135617,7495.125,null,null,null,null,null,null,null,null,null,null,null
1613135647,7495.125,null,null,null,null,null,null,null,null,null,null,null
1613135677,7495.125,null,null,null,null,null,null,null,null,null,null,null
1613135707,7485.25,null,null,null,null,null,null,null,null,null,null,null
1613135737,7485.25,null,null,null,null,null,null,null,null,null,null,null
1613135767,7485.25,null,null,null,null,null,null,null,null,null,null,null
1613135797,7485.25,null,null,null,null,null,null,null,null,null,null,null
1613135827,7485.25,null,null,null,null,null,null,null,null,null,null,null
1613135857,7485.25,null,null,null,null,null,null,null,null,null,null,null
1613135887,7570.0,null,null,null,null,null,null,null,null,null,null,null
1613135917,7570.0,null,null,null,null,null,null,null,null,null,null,null
1613135947,7570.0,null,null,null,null,null,null,null,null,null,null,null
1613135987,7570.0,null,null,15738.0,null,15738.0,14104.4,15738.0,null,null,null,null
1613136007,7570.0,null,null,null,null,null,null,null,null,null,null,null
1613136037,7570.0,null,null,null,null,null,null,null,null,null,null,null
1613136067,7654.5,null,null,null,null,null,null,null,null,null,null,null
1613136097,7654.5,null,null,null,null,null,null,null,null,null,null,null
1613136127,7654.5,null,null,null,null,null,null,null,null,null,null,null
1613136157,7654.5,null,null,null,null,null,null,null,null,null,null,null
1613136187,7654.5,null,null,null,null,null,null,null,null,null,null,null
1613136217,7654.5,null,null,null,null,null,null,null,null,null,null,null
1613136247,7644.375,null,null,null,null,null,null,null,null,null,null,null
1613136277,7644.375,null,null,null,null,null,null,null,null,null,null,null
1613136307,7644.375,null,null,null,null,null,null,null,null,null,null,null
1613136337,7644.375,null,null,null,null,null,null,null,null,null,null,null
1613136367,7644.375,null,null,null,null,null,null,null,null,null,null,null
1613136397,7728.5,null,null,null,null,null,null,null,null,null,null,null
1613136427,7728.5,null,null,null,null,null,null,null,null,null,null,null
1613136457,7728.5,null,null,null,null,null,null,null,null,null,null,null
1613136487,7728.5,null,null,null,null,null,null,null,null,null,null,null
1613136517,7728.5,null,null,null,null,null,null,null,null,null,null,null
1613136547,7728.5,null,null,null,null,null,null,null,null,null,null,null
1613136577,7718.25,null,null,null,null,null,null,null,null,null,null,null
1613136607,7718.25,null,null,null,null,null,null,null,null,null,null,null
1613136637,7718.25,null,null,null,null,null,null,null,null,null,null,null
1613136667,7718.25,null,null,null,null,null,null,null,null,null,null,null
1613136697,7718.25,null,null,null,null,null,null,null,null,null,null,null
1613136727,7802.0,null,null,null,null,null,null,null,null,null,null,null
1613136757,7802.0,null,null,null,null,null,null,null,null,null,null,null
1613136787,7802.0,null,null,null,null,null,null,null,null,null,null,null
1613136817,7802.0,null,null,null,null,null,null,null,null,null,null,null
1613136847,7802.0,null,null,null,null,null,null,null,null,null,null,null
1613136877,7802.0,null,null,null,null,null,null,null,null,null,null,null
1613136907,7885.5,null,null,null,null,null,null,null,null,null,null,null
1613136937,7885.5,null,null,null,null,null,null,null,null,null,null,null
1613136967,7885.5,null,null,null,null,null,null,null,null,null,null,null
1613136997,7885.5,null,null,null,null,null,null,null,null,null,null,null
1613137027,7885.5,null,null,null,null,null,null,null,null,null,null,null
